@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
3176,0.739783,0.761492,0.795989,1199,312,515,79,37,120,53,0,0,0,0,0,0,0,456,1,1,0,1.001407,-0.004895,0,0,0,0,5647.075794,12,1,0.923077,0.071429,0.142857,0.071429,0.065677,0.111111,1.5,0,0,0,0,0,0,0,5647.075794,0,0,0,0,0,0,0,0,0.142857,0.285714,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,0
116427,0.739837,0.785269,0.833952,492,128,145,25,19,60,35,0,0,0,0,0,0,0,77,5,3,3,1.001537,17.626107,0,0,0,0,1040.582019,8,1,0.952381,0.045455,0.181818,0.045455,0.061781,0.083333,3.25,0,0,0,0,0,0,0,1028.79873,0,0,0,0,0,0,0,0,0.108108,0.225,0.025,0.025,0.05,0,0,0,0,0,0,0,0
6,0.739837,0.785269,0.833952,492,128,145,25,19,60,35,0,0,0,0,0,0,0,21,15,0,1,0.994315,5.298343,0,1,0,0,580.206599,0,1,0,1,1,1,0.070521,1,1,0,0,0,0,0,0,0,580.206599,0,0,0,0,0,0,0,0,0.104651,0.255319,0.010638,0.010638,0.045455,0,0,0,0,0,0,0,0
188759,0.739856,0.814696,0.847354,72360,18824,35503,1306,1001,3349,2482,3,0,0,0,0,0,0,81,2,2,2,1,6.373993,0,0,0,0,1467.948206,3,1,1,0.142857,1,0.714286,0.142857,0.166667,2.333333,0,0,0,0,0,0,0,1462.937571,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
9,0.739912,0.854993,0.881917,1439403,374371,347881,10698,4430,24115,10661,1,1,0,0,0,0,0,15,1,2,0,1.013632,-0.09976,0,0,0,0,386.525482,8,1,1,0.142857,0.533333,0.333333,0.12488,0.071429,2.333333,0,0,0,0,0,0,0,387.218629,0,0,0,0,0,0,0,0,0.090909,0.181818,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
88570,0.73993,0.841083,0.860186,7398,1924,1869,383,244,625,345,0,1,0,0,0,0,0,23,6,27,0,1.074707,-0.323672,0,1,1,0,892.311025,10,3,0.833333,0.05036,0.358621,0.131034,0.08269,0.028571,27.037037,0,0,0,0,0,0,0,940.187839,0,0,0,0,0,0,0,0,0.096774,0.272727,0.030303,0.030303,0.058824,0,0,0,0,0,0,0,0
7,0.73993,0.774718,0.785715,3426,891,656,41,23,95,47,0,1,0,0,0,0,0,67,6,17,1,1.027401,-0.022697,0,0,1,0,1587.434535,11,3,0.836735,0.06383,0.313131,0.090909,0.09559,0.034483,17.058824,0,0,0,0,0,0,0,1652.527902,0,0,0,0,0,0,0,0,0.054054,0.315789,0.131579,0.026316,0.052632,0,0,0,0,0,0,0,0
7273,0.739944,0.878,0.894706,194585,50603,45535,793,553,2132,1390,0,1,0,0,0,0,0,73,4,3,0,1.006161,-0.017275,0,0,0,0,2790.417314,10,2,0.965517,0.068966,0.166667,0.033333,0.053813,0.058824,3.25,0,0,0,0,0,0,0,2796.032075,0,0,0,0,0,0,0,0,0.086957,0.25,0.041667,0.041667,0.071429,0,0,0,0,0,0,0,0
980640,0.739967,0.84298,0.858846,432960,112584,46089,3580,1449,7910,2933,0,0,0,0,0,0,0,12,3,243,3,2.821429,2.141131,0,1,0,0,395.380968,13,2,0.530626,0.031915,0.216644,0.018569,0.072683,0.018519,243.006623,0,0,0,0,0.004098,0.016393,0.020492,487.070457,0,0,0,0,0,0,0,0,0.1,0.238095,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,0
159,0.739967,0.84298,0.858846,432960,112584,46089,3580,1449,7910,2933,0,0,0,0,0,0,0,64,32,1,1,1,0,0,0,0,0,2736.038189,8,1,1,0.1,0.2,0.1,0.1,0.111111,1.5,0,0,0,0,0,0,0,2736.038189,0,0,0,0,0,0,0,0,0.078788,0.474576,0.225989,0.00565,0.026316,0,0,0,0,0,0,0,0
11579,0.74,0.895613,0.912746,150,39,644,4,1,11,13,0,0,0,0,0,0,0,110,1,11,0,1.009733,-0.018435,0,0,0,0,3498.365208,10,2,0.753247,0.128571,0.269231,0.012821,0.09027,0.045455,11.090909,0,0,0,0,0,0,0,3535.170064,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.166667,0,0,0,0,0,0,0,0
44,0.740022,0.858677,0.880177,438384,113970,114056,2657,1010,10621,4447,3,1,0,0,0,0,0,39,26,36,29,1.020355,105.544446,0,1,0,0,1487.07417,12,2,0.75576,0.073529,0.293578,0.06422,0.06982,0.026316,36.034483,0,0,0,0,0,0,0,1404.236273,0,0,0,0,0,0,0,0,0.07971,0.533784,0.290541,0.006757,0.026316,0,0,0,0,0,0,0,0
2,0.740109,0.83929,0.86694,7861,2043,1545,433,173,679,235,0,0,0,0,0,0,0,164,4,17,6,1.020499,12.911756,0,1,0,0,2371.006677,8,2,0.764228,0.041667,0.177419,0.008065,0.062125,0.038462,17.066667,0,0,0,0,0,0,0,2375.781527,0,0,0,0,0,0,0,0,0.074074,0.214286,0.035714,0.035714,0.055556,0,0,0,0,0,0,0,0
27821,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,76,2,6,1,1.001199,8.311857,0,1,0,0,15144.83673,9,2,0.921053,0.142857,0.333333,0.051282,0.079078,0.047619,6.142857,0,0,0,0,0,0,0,15168.95377,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.090909,0,0,0,0,0,0,0,0
30566,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,1,0,0,0,0,101,16,5,0,1.005016,-0.012108,0,0,0,0,3325.014217,15,2,0.97619,0.128205,0.232558,0.023256,0.078851,0.052632,5.166667,0,0,0,0,0,0,0,3337.493206,0,0,0,0,0,0,0,0,0.184466,0.289256,0.008264,0.008264,0.034483,0,0,0,0,0,0.052632,0.052632,0
1,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,1,0,0,0,0,35,11,0,3,0.994873,6.913813,0,0,0,0,3093.991556,0,1,0,1,1,1,0.038493,1,1,0,0,0,0,0,0,0,3082.529429,0,0,0,0,0,0,0,0,0.197368,0.288889,0.011111,0.011111,0.035714,0,0,0,0,0,0.071429,0.071429,0
139,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,63,3,49,22,1.022983,-0.010232,0,1,0,0,2866.751775,14,2,0.606509,0.100324,0.235988,0.00295,0.070771,0.03125,49.05,0,0,0,0,0,0,0,2892.001232,0,0,0,0,0,0,0,0,0.076923,0.185185,0.037037,0.037037,0.0625,0,0,0,0,0,0,0,0
235758,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,40,1,23,0,1.012181,-0.026726,0,0,0,0,5744.244654,13,2,0.810219,0.061069,0.427536,0.210145,0.111483,0.028571,23.045455,0,0,0,0,0,0,0,5820.772654,0,0,0,0,0,0,0,0,0.166667,1,0.833333,0.166667,0.166667,0,0,0,0,0,0,0,0
2,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,19,5,33,33,1.000402,-0.026658,0,0,0,0,1412.874117,10,2,0.756757,0.106509,0.333333,0.05914,0.089081,0.023256,33.037037,0,0,0,0,0,0,0,1421.048914,0,0,0,0,0,0,0,0,0.147059,0.263158,0.026316,0.026316,0.05,0,0,0,0,0,0,0,0
5494,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,42,2,3,0,1.003518,-0.007236,0,1,0,0,3117.545966,10,1,0.92,0.125,0.230769,0.038462,0.114011,0.058824,3.25,0,0,0,0,0,0,0,3127.829342,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
13313,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,5,3,21,0,1.052597,-0.146503,0,1,0,0,976.162936,12,2,0.802817,0.099237,0.265734,0.034965,0.095878,0.03125,21.052632,0,0,0,0,0,0,0,1017.844897,0,0,0,0,0,0,0,1,0.181818,0.28,0.04,0.04,0.071429,0,0,0,0,0,0,0,0
594773,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,8,2,221,0,1.439002,-0.841477,0,0,1,0,1081.964782,13,2,0.496979,0.055732,0.408302,0.189434,0.136383,0.018182,221.009346,0,0,0,0,0,0,0,1259.5849,0,0,0,0,0,0,0,0,0.090909,1,0.818182,0.090909,0.142857,0,0,0,0,0,0,0,0
198279,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,38,5,266,0,1.349778,-0.689086,0,1,0,0,2017.952633,13,2,0.443762,0.057792,0.408477,0.191032,0.144711,0.019608,266.009259,0,0,0,0,0,0,0,2186.204609,0,0,0,0,0,0,0,0,0.037037,0.814815,0.62963,0.037037,0.076923,0,0,0,0,0,0,0,0
40,0.740233,0.859592,0.881176,1434583,372657,426452,15406,8235,27345,13519,1,1,0,0,0,0,0,42,3,319,52,1.377442,12.577004,0,1,0,0,2139.048795,14,2,0.458023,0.099891,0.310824,0.061072,0.070927,0.018182,319.009346,0,0,0,0,0,0,0,2303.02147,0,0,0,0,0,0,0,0,0.037037,0.148148,0.037037,0.037037,0.066667,0,0,0,0,0,0,0,0
1,0.740273,0.897999,0.915933,17349,4506,1083,207,23,309,61,0,1,0,0,0,0,0,16,2,0,0,0.999574,0,0,0,0,0,3363.109236,0,1,0,1,1,1,0.07619,1,1,0,0,0,0,0,0,0,3363.109236,0,0,0,0,0,0,0,0,0.214286,0.3125,0.0625,0.0625,0.083333,0,0,0,0,0,0,0,0
5,0.740457,0.858684,0.879202,30677,7962,2370,689,139,1165,224,0,1,0,0,0,0,0,3,1,0,0,1.005944,0,0,0,0,0,255.0247,0,1,0,1,1,1,0.069424,1,1,0,0,0,0,0,0,0,255.0247,0,0,0,0,0,0,0,0,0.111111,0.222222,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
5930,0.740562,0.825695,0.852133,325746,84511,68887,3491,1695,16160,7000,2,1,0,0,0,0,0,90,1,2,0,1.002033,-0.006713,0,1,0,0,3333.995033,6,1,1,0.272727,0.384615,0.076923,0.08812,0.090909,2.333333,0,0,0,0,0,0,0,3337.872703,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
1720,0.740562,0.825695,0.852133,325746,84511,68887,3491,1695,16160,7000,2,1,0,0,0,0,0,68,4,0,0,1.000276,0,0,0,0,0,6896.81798,0,1,0,1,1,1,0.099357,1,1,0,0,0,0,0,0,0,6896.81798,0,0,0,0,0,0,0,0,0.090909,0.26087,0.043478,0.043478,0.076923,0,0,0,0,0,0,0,0
699172,0.740562,0.825695,0.852133,325746,84511,68887,3491,1695,16160,7000,2,1,0,0,0,0,0,15,3,0,1,0.997299,6.432943,0,1,0,0,1789.196889,0,1,0,1,1,1,0.08001,1,1,0,0,0,0,0,0,0,1789.196889,0,0,0,0,0,0,0,0,0.125,0.294118,0.058824,0.058824,0.090909,0,0,0,0,0,0,0,0
2,0.740562,0.825695,0.852133,325746,84511,68887,3491,1695,16160,7000,2,1,0,0,0,0,0,16,13,8,0,1.013989,-0.063115,0,1,0,0,1311.447355,5,3,0.805556,0.027027,0.567568,0.351351,0.080164,0.0625,8.111111,0,0,0,0,0,0,0,1328.569363,0,0,0,0,0,0,0,0,0.0625,0.214286,0.011905,0.011905,0.038462,0,0,0,0,0,0,0,0
2738,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,583,4,10,1,1.006629,7.236245,0,0,0,0,5373.056093,6,1,0.924528,0.170213,0.333333,0.018519,0.074905,0.04,10.090909,0,0,0,0,0,0,0,5407.467151,0,0,0,0,0,0,0,0,0.052632,0.263158,0.052632,0.052632,0.076923,0,0,0,0,0,0,0,0
71530,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,230,6,3,0,1.001778,0.000302,0,0,0,0,5459.802478,7,1,0.944444,0.111111,0.473684,0.263158,0.087408,0.071429,3.25,0,0,0,0,0,0,0,5473.231166,0,0,0,0,0,0,0,0,0.1,0.325581,0.116279,0.023256,0.05,0,0,0,0,0,0,0,0
11,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,5,23,1,4,0.758065,9.238075,0,0,0,0,23.025851,14,1,1,0.0625,0.125,0.0625,0.085106,0.076923,1.5,0,0,0,0,0,0,0,14.731801,0,0,0,0,0,0,0,0,0.042373,0.491803,0.270492,0.008197,0.03125,0,0,0,0,0,0,0,0
51780,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,107,7,3,0,1.002011,0.000666,0,0,0,0,4416.351661,5,1,1,0.2,0.352941,0.058824,0.051734,0.076923,3.25,0,0,0,0,0,0,0,4431.176093,0,0,0,0,0,0,0,0,0.176471,0.333333,0.025641,0.025641,0.058824,0,0,0,0,0,0,0,0
10722,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,343,13,7,0,1.002784,0.000118,0,0,0,0,4151.786724,4,1,0.925926,0.26087,0.464286,0.035714,0.102355,0.058824,7.125,0,0,0,0,0,0,0,4179.657724,0,0,0,0,0,0,0,0,0.208333,0.403509,0.017544,0.017544,0.045455,0,0,0,0,0,0,0,0
25,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,267,13,5,12,0.98934,39.06701,0,0,0,0,1638.307229,5,1,1,0.15,0.363636,0.045455,0.131647,0.066667,5.166667,0,0,0,0,0,0,0,1597.087583,0,0,0,0,0,0,0,0,0.012658,0.177215,0.012658,0.012658,0.055556,0,0,0,0,0,0,0,0
27654,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,237,6,0,0,1,0,0,0,0,0,10828.92932,0,1,0,1,1,1,0.057903,1,1,0,0,0,0,0,0,0,10828.92932,0,0,0,0,0,0,0,0,0.153846,0.344828,0.034483,0.034483,0.071429,0,0,0,0,0,0,0,0
1524088,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,2,3,0,2,0.681818,4.228293,0,0,0,0,13.621371,0,1,0,1,1,1,0.133333,1,1,0,0,0,0,0,0,0,10.982314,0,0,0,0,0,0,0,0,0.047619,0.190476,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,0
1039999,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,3,3,0,2,0.813953,5.296953,0,0,0,0,33.344342,0,1,0,1,1,1,0.114286,1,1,0,0,0,0,0,0,0,30.086245,0,0,0,0,0,0,0,0,0.047619,0.190476,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,0
33655,0.740664,0.869053,0.889368,822631,213338,507329,33328,13732,46228,19240,0,1,0,0,0,0,0,23,7,3,0,1.008446,0.003799,0,1,0,0,836.116793,5,1,1,0.2,0.352941,0.058824,0.14182,0.076923,3.25,0,0,0,0,0,0,0,847.402169,0,0,0,0,0,0,0,0,0.176471,0.333333,0.025641,0.025641,0.058824,0,0,0,0,0,0,0,0
37,0.740696,0.797711,0.827469,70643,18318,40779,615,361,2283,1662,0,1,0,0,0,0,0,3409,5,38,9,1.00272,-0.001159,0,0,0,0,27100.9013,10,2,0.686192,0.04329,0.2,0.004167,0.062457,0.034483,38.035714,0,0,0,0,0,0,0,27211.56305,0,0,0,0,0,0,0,0,0.096774,0.242424,0.030303,0.030303,0.055556,0,0,0,0,0,0,0,0
143,0.740696,0.797711,0.827469,70643,18318,40779,615,361,2283,1662,0,1,0,0,0,0,0,1505,2,2,6,0.999642,0.000013,0,1,0,0,28489.87529,9,1,0.95,0.047619,0.142857,0.047619,0.06684,0.083333,2.333333,0,0,0,0,0,0,0,28470.26719,0,0,0,0,0,0,0,0,0.090909,0.173913,0.043478,0.043478,0.066667,0,0,0,0,0,0,0,0
1,0.740696,0.797711,0.827469,70643,18318,40779,615,361,2283,1662,0,1,0,0,0,0,0,181,1,2,4,0.998751,7.660118,0,1,0,0,5850.361028,10,1,1,0.052632,0.157895,0.052632,0.033184,0.083333,2.333333,0,0,0,0,0,0,0,5838.637078,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
3,0.740696,0.797711,0.827469,70643,18318,40779,615,361,2283,1662,0,1,0,0,0,0,0,119,2,1,1,0.999844,0,0,0,0,0,5532.794631,3,1,1,0.2,0.4,0.2,0.062101,0.2,1.5,0,0,0,0,0,0,0,5532.794631,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.066667,0,0,0,0,0,0,0,0
7,0.740701,0.872704,0.893463,178192,46205,70621,6280,2248,9771,5267,0,1,0,0,0,0,0,204,5,13,4,1.004739,-0.002787,0,0,0,0,7527.933624,9,3,0.770115,0.1125,0.318182,0.079545,0.092379,0.034483,13.1,0,0,0,0,0,0,0,7554.598845,0,0,0,0,0,0,0,0,0.047619,0.255814,0.116279,0.023256,0.05,0,0,0,0,0,0,0,0
24401,0.740833,0.900117,0.916609,8072,2092,2699,152,106,270,165,0,1,0,0,0,0,0,144,3,1,1,0.999824,7.575808,0,0,0,0,3069.985898,7,1,1,0.111111,0.222222,0.111111,0.219945,0.111111,1.5,0,0,0,0,0,0,0,3069.985898,0,0,0,0,0,0,0,0,0.125,0.294118,0.058824,0.058824,0.071429,0,0,0,0,0,0,0,0
10580,0.74096,0.839435,0.860437,35288,9141,17295,746,283,1625,662,0,1,0,0,0,0,0,406,2,5,0,1.001996,-0.003139,0,0,0,0,8093.617376,7,1,0.966667,0.103448,0.258065,0.032258,0.071729,0.058824,5.166667,0,0,0,0,0,0,0,8114.762052,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.1,0,0,0,0,0,0,0,0
83,0.741072,0.899997,0.91475,749065,193954,280819,3902,745,7460,1279,1,1,0,1,0,0,0,967,27,1,0,1.001628,0.000025,0,0,0,0,3775.378768,10,1,1,0.181818,0.25,0.083333,0.066625,0.090909,1.5,0,0,0,0,0,0,0,3775.378768,0,0,0,0,0,0,0,0,0.060606,0.446043,0.201439,0.007194,0.033333,0,0,0,0,0,0,0,0
13985,0.741283,0.84173,0.866714,708662,183343,417213,5226,3048,13576,8255,0,0,0,0,0,0,0,279,3,77,0,1.019516,-0.104256,0,1,0,0,7612.809284,16,2,0.666058,0.06383,0.238616,0.040073,0.198438,0.021277,77.014706,0,0,0,0,0,0.012821,0.012821,7742.480342,0,0,0,0,0,0,0,0,0.142857,0.26087,0.043478,0.043478,0.071429,0,0,0,0,0,0,0,0
128605,0.741288,0.831897,0.860354,573061,148258,262799,2560,1726,12282,8123,0,1,0,0,0,0,0,15,8,9,5,0.998679,12.496944,0,0,0,0,1857.976937,8,1,0.830508,0.12963,0.266667,0.016667,0.08913,0.05,9.125,0,0,0,0,0,0,0,1853.777012,0,0,0,0,0,0,0,0,0.486486,0.481481,0.018519,0.018519,0.034483,0,0,0,0,0,0,0,0
1,0.741288,0.831897,0.860354,573061,148258,262799,2560,1726,12282,8123,0,1,0,0,0,0,0,58,5,0,11,0.994374,15.632502,0,0,0,0,8094.539684,0,1,0,1,1,1,0.060286,1,1,0,0,0,0,0,0,0,8028.86093,0,0,0,0,0,0,0,0,0.0625,0.212121,0.030303,0.030303,0.052632,0,0,0,0,0,0,0,0
10,0.741288,0.831897,0.860354,573061,148258,262799,2560,1726,12282,8123,0,1,0,0,0,0,0,120,4,17,2,1.012412,14.231511,0,0,0,0,4138.370945,8,2,0.870968,0.130952,0.404255,0.117021,0.071034,0.029412,17.055556,0,0,0,0,0,0,0,4198.636595,0,0,0,0,0,0,0,0,0.086957,0.25,0.041667,0.041667,0.1,0,0,0,0,0,0,0,0
850,0.741288,0.831897,0.860354,573061,148258,262799,2560,1726,12282,8123,0,1,0,0,0,0,0,94,14,33,1,1.020398,7.304439,0,0,1,0,5000.462379,15,2,0.80303,0.075269,0.266332,0.035176,0.074822,0.025,33.029412,0,0,0,0,0,0,0,5098.413329,0,0,0,0,0,0,0,0,0.060606,0.26087,0.014493,0.014493,0.041667,0,0,0,0,0,0,0,0
787,0.741341,0.891459,0.908756,551294,142597,464793,9763,7229,16010,14132,3,1,0,0,0,0,0,642,5,26,18,1.00126,0.000178,0,0,1,0,14945.82656,9,3,0.72973,0.06383,0.255034,0.020134,0.054639,0.035714,26.05,0,0,0,0,0,0,0,14950.27141,0,0,0,0,0,0,0,0,0.1,0.25,0.03125,0.03125,0.058824,0,0,0,0,0,0,0,0
429,0.741341,0.891459,0.908756,551294,142597,464793,9763,7229,16010,14132,3,1,0,0,0,0,0,543,11,0,88,0.969097,263.876981,0,1,0,0,9673.53694,0,1,0,1,1,1,0.048797,1,1,0,0,0,0,0,0,0,9299.181191,0,0,0,0,0,0,0,0,0.3,0.421875,0.015625,0.03125,0.04,0,0,0,0,0,0,0,0
3362,0.741341,0.891459,0.908756,551294,142597,464793,9763,7229,16010,14132,3,1,0,0,0,0,0,1067,8,4,0,1.000286,-0.002269,0,0,0,0,31896.31575,8,2,0.92,3.5,0.961538,0.038462,0.054292,0.076923,4.2,0,0,0,0,0,0,0,31903.20946,0,0,0,0,0,0,0,0,0.051724,0.183333,0.016667,0.016667,0.047619,0,0,0,0,0,0,0,0
3,0.741536,0.855521,0.874938,3072,794,1634,35,13,81,27,0,1,0,0,0,0,0,66,3,69,0,1.033565,-0.06815,0,0,1,0,4510.547534,10,2,0.656676,0.048295,0.244565,0.013587,0.106946,0.025641,69.017857,0,0,0,0,0,0,0,4755.925144,0,0,0,0,0,0,0,0,0.142857,0.333333,0.066667,0.066667,0.076923,0,0,0,0,0,0,0,0
3,0.741536,0.855521,0.874938,3072,794,1634,35,13,81,27,0,1,0,0,0,0,0,69,7,17,0,1.008728,0.002179,0,0,1,0,4876.88793,12,3,0.855556,0.045455,0.285714,0.065934,0.107996,0.034483,17.055556,0,0,0,0,0,0,0,4982.859941,0,0,0,0,0,0,0,0,0.044444,0.282609,0.021739,0.108696,0.045455,0,0,0,0,0,0,0,0
181,0.741607,0.836833,0.860959,2047355,529023,560948,12294,3819,23712,7384,2,1,0,0,0,0,0,61,10,12,0,1.006864,-0.032069,0,1,0,0,4990.516194,11,2,0.822785,0.140845,0.275,0.0125,0.058408,0.04,12.083333,0,0,0,0,0,0,0,5010.277792,0,0,0,0,0,0,0,0,0.016129,0.177419,0.016129,0.016129,0.058824,0,0,0,0,0,0,0,0
1,0.74169,0.893797,0.9054,1053,272,620,6,4,19,14,0,0,0,0,0,0,0,624,1,4,7,0.999375,16.616584,0,0,0,0,10433.95502,7,2,1,0.285714,0.588235,0.176471,0.055614,0.083333,4.2,0,0,0,0,0,0,0,10408.41216,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,0
2,0.741873,0.858402,0.872266,7229,1866,968,84,43,173,82,0,0,0,0,0,0,0,2,2,9,1,1.011171,6.655909,0,1,0,0,2723.056364,7,1,0.886792,0.195652,0.333333,0.018519,0.031238,0.043478,9.1,0,0,0,0,0,0,0,2745.841603,0,0,0,0,0,0,0,0,0.181818,0.333333,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
5351,0.741873,0.858402,0.872266,7229,1866,968,84,43,173,82,0,0,0,0,0,0,0,1597,7,26,0,1.004982,-0.019981,0,1,1,0,14917.86118,9,3,0.818182,0.026316,0.23871,0.051613,0.071975,0.033333,26.038462,0,0,0,0,0,0,0,14998.80612,0,0,0,0,0,0,0,0,0.108696,0.24,0.02,0.02,0.043478,0,0,0,0,0,0,0,0
952,0.741892,0.851784,0.875853,1382233,356765,508189,4433,2238,16702,10732,3,1,0,1,0,0,0,531,28,1,43,0.97928,95.637446,0,0,0,0,4968.766745,6,1,1,0.285714,0.375,0.125,0.094249,0.125,1.5,0,0,0,0,0,0,0,4766.815433,0,0,0,0,0.045455,0,0.045455,0,0.065693,0.441379,0.193103,0.006897,0.028571,0,0,0,0,0,0,0,0
1,0.741936,0.741936,0.770068,31,8,22,2,1,4,3,0,0,0,0,0,0,0,176,2,9,9,1,0.000219,0,0,0,0,5737.48336,11,2,0.956522,0.263158,0.574468,0.191489,0.021277,0.041667,9.1,0,0,0,0,0,0,0,5744.424834,0,0,0,0,0,0,0,0,0.166667,0.307692,0.076923,0.076923,0.1,0,0,0,0,0,0,0,0
1661,0.742082,0.898204,0.916214,1617659,417223,344510,12243,4041,23414,8092,1,1,0,0,0,0,0,261,2,0,9,0.993449,52.90981,0,0,0,0,7005.711721,0,1,0,1,1,1,0.069103,1,1,0,0,0,0,0,0,0,6945.79813,0,0,0,0,0,0,0,0,0.1,0.190476,0.047619,0.047619,0.0625,0,0,0,0,0,0,0,0
2,0.742082,0.898204,0.916214,1617659,417223,344510,12243,4041,23414,8092,1,1,0,0,0,0,0,21,1,5,22,0.788835,66.814048,0,0,0,0,179.670976,9,1,1,0.030303,0.181818,0.030303,0.129231,0.058824,5.166667,0,0,0,0,0,0,0,95.22514,0,0,0,0,0,0,0,0,0.090909,0.181818,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
